,My ID,id,title,readyInMinutes,nutrition>caloricBreakdown>percentProtein,nutrition>caloricBreakdown>percentFat,nutrition>caloricBreakdown>percentCarbs,servings,image,sourceUrl,summary,aggregateLikes,winePairing>pairedWines,winePairing>pairingText
21,53277,53277,Chef Jeff Nathan’s White Chocolate And Cherry Hamantaschen,45,4.54,59.72,35.74,4,https://spoonacular.com/recipeImages/53277-556x370.jpg,http://joyof.kosher.com/recipe/chef-jeff-nathan%E2%80%99s-white-chocolate-and-cherry-hamantaschen/,"Chef Jeff Nathan’s White Chocolate And Cherry Hamantaschen might be just the side dish you are searching for. One serving contains <b>713 calories</b>, <b>8g of protein</b>, and <b>48g of fat</b>. This recipe serves 4. For <b>$1.84 per serving</b>, this recipe <b>covers 11%</b> of your daily requirements of vitamins and minerals. 1 person has made this recipe and would make it again. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. Head to the store and pick up sun cherries, chocolate, cream cheese, and a few other things to make it today. With a spoonacular <b>score of 28%</b>, this dish is not so spectacular. Try <a href=""https://spoonacular.com/recipes/10-pound-cherry-challenge-white-chocolate-cherry-scones-542507"">10 Pound Cherry Challenge: White Chocolate Cherry Scones</a>, <a href=""https://spoonacular.com/recipes/chocolate-dipped-hamantaschen-480808"">Chocolate Dipped Hamantaschen</a>, and <a href=""https://spoonacular.com/recipes/chocolate-raspberry-hamantaschen-472641"">Chocolate Raspberry Hamantaschen</a> for similar recipes.",0,,
22,191725,191725,Deviled Game Hens,45,31.58,68.31,0.11,6,https://spoonacular.com/recipeImages/191725-556x370.jpg,http://www.epicurious.com:80/recipes/food/views/Deviled-Game-Hens-103444,"Deviled Game Hens is a <b>caveman, gluten free, dairy free, and primal</b> main course. This recipe serves 6. One serving contains <b>630 calories</b>, <b>49g of protein</b>, and <b>47g of fat</b>. For <b>$2.02 per serving</b>, this recipe <b>covers 20%</b> of your daily requirements of vitamins and minerals. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. 1 person were glad they tried this recipe. It is brought to you by Epicurious. A mixture of cornish game hens, rosemary, pepper, and a handful of other ingredients are all it takes to make this recipe so tasty. To use up the olive oil you could follow this main course with the <a href=""https://spoonacular.com/recipes/sauteed-banana-granola-and-yogurt-parfait-624619"">Sauteed Banana, Granolan and Yogurt Parfait</a> as a dessert. Taking all factors into account, this recipe <b>earns a spoonacular score of 64%</b>, which is solid. Try <a href=""https://spoonacular.com/recipes/deviled-game-hens-14565"">Deviled Game Hens</a>, <a href=""https://spoonacular.com/recipes/grilled-game-hens-383020"">Grilled Game Hens</a>, and <a href=""https://spoonacular.com/recipes/cornish-game-hens-96846"">Cornish Game Hens</a> for similar recipes.",0,,
23,179762,179762,Frosty Coffee Almond Pie,220,6.2,45.43,48.37,8,https://spoonacular.com/recipeImages/179762-556x370.jpg,http://www.BettyCrocker.com/recipes/frosty-coffee-almond-pie/4ce31345-4352-490d-a8c2-b69d9a956914,"Frosty Coffee Almond Pie requires around <b>3 hours and 40 minutes</b> from start to finish. This recipe serves 8 and costs $1.06 per serving. One portion of this dish contains roughly <b>9g of protein</b>, <b>30g of fat</b>, and a total of <b>564 calories</b>. Not a lot of people made this recipe, and 1 would say it hit the spot. Head to the store and pick up almonds, coffee ice cream, fudge sauce, and a few other things to make it today. It is brought to you by BettyCrocker.com. Taking all factors into account, this recipe <b>earns a spoonacular score of 28%</b>, which is not so tremendous. Similar recipes include <a href=""https://spoonacular.com/recipes/frosty-coffee-almond-pie-163484"">Frosty Coffee Almond Pie</a>, <a href=""https://spoonacular.com/recipes/frosty-coffee-pie-371905"">Frosty Coffee Pie</a>, and <a href=""https://spoonacular.com/recipes/frosty-almond-dessert-418051"">Frosty Almond Dessert</a>.",0,,
24,96029,96029,Chicken Taco Salad,17,26.27,33.56,40.17,6,https://spoonacular.com/recipeImages/96029-556x370.jpg,http://www.food.com/recipe/chicken-taco-salad-53154,"Chicken Taco Salad might be just the main course you are searching for. One serving contains <b>242 calories</b>, <b>16g of protein</b>, and <b>9g of fat</b>. For <b>$1.44 per serving</b>, this recipe <b>covers 14%</b> of your daily requirements of vitamins and minerals. This recipe serves 6. Only a few people really liked this Mexican dish. If you have lettuce, cheddar cheese, cucumber, and a few other ingredients on hand, you can make it. To use up the salsa you could follow this main course with the <a href=""https://spoonacular.com/recipes/dessert-strawberry-salsa-553911"">Dessert Strawberry Salsa</a> as a dessert. This recipe is liked by 2 foodies and cooks. From preparation to the plate, this recipe takes around <b>17 minutes</b>. It is a good option if you're following a <b>gluten free</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 54%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/chicken-taco-salad-95971"">Chicken Taco Salad</a>, <a href=""https://spoonacular.com/recipes/chicken-taco-salad-149249"">Chicken Taco Salad</a>, and <a href=""https://spoonacular.com/recipes/taco-chicken-salad-447550"">Taco Chicken Salad</a> for similar recipes.",2,"['riesling', 'sparkling rose', 'pinot noir']","Riesling, Sparkling rosé, and Pinot Noir are my top picks for Mexican. Acidic white wines like riesling or low-tannin reds like pinot noir can work well with Mexican dishes. Sparkling rosé is a safe pairing too. One wine you could try is NV Bully Hill Vineyards 'Bass' Riesling. It has 5 out of 5 stars and a bottle costs about 12 dollars."
25,112165,112165,Cauliflower With Cheese and Chips,40,22.94,51.02,26.04,4,https://spoonacular.com/recipeImages/112165-556x370.jpg,http://www.food.com/recipe/cauliflower-with-cheese-and-chips-129053,"Cauliflower With Cheese and Chips is a <b>vegetarian</b> side dish. One serving contains <b>217 calories</b>, <b>13g of protein</b>, and <b>13g of fat</b>. This recipe serves 4 and costs $1.25 per serving. A mixture of pepper, cauliflower, paprika, and a handful of other ingredients are all it takes to make this recipe so delicious. 4 people have made this recipe and would make it again. From preparation to the plate, this recipe takes approximately <b>40 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 55%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/cauliflower-pure-and-caviar-on-cloverleaf-potato-chips-30613"">Cauliflower Purée and Caviar on Cloverleaf Potato Chips</a>, <a href=""https://spoonacular.com/recipes/roasted-cauliflower-sandwich-with-spicy-sweet-potato-chips-and-creamy-cilantro-avocado-sauce-855948"">Roasted Cauliflower Sandwich with Spicy Sweet Potato Chips and Creamy Cilantro Avocado Sauce</a>, and <a href=""https://spoonacular.com/recipes/easy-cauliflower-cheese-sauce-for-skinny-mac-n-cheese-587264"">Easy Cauliflower Cheese Sauce for Skinny Mac n' Cheese</a> for similar recipes.",4,,
26,67813,67813,"Pear, Apple & Cranberry Tarte Tatin",89,3.03,43.86,53.11,8,https://spoonacular.com/recipeImages/67813-556x370.jpg,http://www.eatingwell.com/recipes/pear_apple_cranberry_tarte_tatin.html,"Pear, Apple & Cranberry Tarte Tatin might be just the dessert you are searching for. This vegetarian recipe serves 8 and costs <b>71 cents per serving</b>. One serving contains <b>300 calories</b>, <b>2g of protein</b>, and <b>15g of fat</b>. A couple people made this recipe, and 69 would say it hit the spot. If you have apple, but pears, lemon juice, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes approximately <b>1 hour and 29 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 23%</b>. This score is rather bad. Try <a href=""https://spoonacular.com/recipes/cranberry-pear-tarte-tatin-757841"">Cranberry-Pear Tarte Tatin</a>, <a href=""https://spoonacular.com/recipes/pear-cranberry-tarte-tatin-recipe-67794"">Pear Cranberry Tarte Tatin Recipe</a>, and <a href=""https://spoonacular.com/recipes/apple-and-pear-tarte-tatin-203036"">Apple and Pear Tarte Tatin</a> for similar recipes.",69,,
27,31071,31071,Chicken-Chile Cobbler With Smoked Sausage and Black-eyed Peas,55,26.17,50.31,23.52,10,https://spoonacular.com/recipeImages/31071-556x370.jpg,http://www.myrecipes.com/recipe/chicken-chile-cobbler-with-smoked-sausage-black-eyed-peas-10000001867497/,"The recipe Chicken-Chile Cobbler With Smoked Sausage and Black-eyed Peas could satisfy your Southern craving in approximately <b>55 minutes</b>. This recipe serves 10. One serving contains <b>344 calories</b>, <b>21g of protein</b>, and <b>21g of fat</b>. For <b>$1.29 per serving</b>, this recipe <b>covers 17%</b> of your daily requirements of vitamins and minerals. 1 person were glad they tried this recipe. Head to the store and pick up black-eyed peas, flour, chicken broth, and a few other things to make it today. All things considered, we decided this recipe <b>deserves a spoonacular score of 48%</b>. This score is pretty good. Try <a href=""https://spoonacular.com/recipes/black-eyed-peas-with-greens-smoked-tofu-697471"">Black-Eyed Peas with Greens & Smoked Tofu</a>, <a href=""https://spoonacular.com/recipes/black-eyed-peas-and-rice-with-andouille-sausage-31116"">Black-Eyed Peas and Rice with Andouille Sausage</a>, and <a href=""https://spoonacular.com/recipes/black-eyed-peas-with-escarole-potatoes-and-turkey-sausage-96577"">Black-Eyed Peas with Escarole, Potatoes, and Turkey Sausage</a> for similar recipes.",0,"['riesling', 'sparkling wine', 'zinfandel']","Southern can be paired with Riesling, Sparkling Wine, and Zinfandel. In general, there are a few rules that will help you pair wine with southern food. Food-friendly riesling or sparkling white wine will work with many fried foods, while zinfandel is great with barbecued fare. The Engel Wines Riesling - Kosher with a 5 out of 5 star rating seems like a good match. It costs about 20 dollars per bottle."
28,50687,50687,Valentine’s Day Lemon & Blackberry Eclairs,45,7.34,63.99,28.67,24,https://spoonacular.com/recipeImages/50687-556x370.jpg,http://www.laurenslatest.com/valentines-day-lemon-blackberry-eclairs/,"Valentine’s Day Lemon & Blackberry Eclairs might be just the hor d'oeuvre you are searching for. For <b>27 cents per serving</b>, this recipe <b>covers 2%</b> of your daily requirements of vitamins and minerals. Watching your figure? This vegetarian recipe has <b>78 calories</b>, <b>1g of protein</b>, and <b>6g of fat</b> per serving. This recipe serves 24. 11 person were impressed by this recipe. If you have salt, blackberries, water, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes around <b>45 minutes</b>. With a spoonacular <b>score of 11%</b>, this dish is not so spectacular. Try <a href=""https://spoonacular.com/recipes/lemon-meringue-eclairs-691160"">Lemon Meringue Eclairs</a>, <a href=""https://spoonacular.com/recipes/blue-velvet-blackberry-curd-and-blackberry-lemon-cream-cheese-cupcakes-313616"">Blue Velvet, Blackberry Curd, and Blackberry Lemon Cream Cheese Cupcakes</a>, and <a href=""https://spoonacular.com/recipes/lemon-blackberry-muffins-125923"">Lemon Blackberry Muffins</a> for similar recipes.",11,,
29,130691,130691,30-Minute Skillet Plum Cake,60,7.53,44.01,48.46,8,https://spoonacular.com/recipeImages/130691-556x370.png,http://www.seriouseats.com/recipes/2012/06/easy-thirty-minute-skillet-plum-cake-recipe.html,"You can never have too many dessert recipes, so give 30-Minute Skillet Plum Cake a try. For <b>59 cents per serving</b>, this recipe <b>covers 7%</b> of your daily requirements of vitamins and minerals. Watching your figure? This vegetarian recipe has <b>277 calories</b>, <b>5g of protein</b>, and <b>14g of fat</b> per serving. This recipe serves 8. Head to the store and pick up flour, granulated sugar, eggs, and a few other things to make it today. From preparation to the plate, this recipe takes around <b>1 hour</b>. Not a lot of people made this recipe, and 1 would say it hit the spot. All things considered, we decided this recipe <b>deserves a spoonacular score of 22%</b>. This score is not so spectacular. Try <a href=""https://spoonacular.com/recipes/plum-skillet-cake-865611"">Plum Skillet Cake</a>, <a href=""https://spoonacular.com/recipes/plum-walnut-skillet-cake-925861"">Plum Walnut Skillet Cake</a>, and <a href=""https://spoonacular.com/recipes/eggless-plum-cake-how-to-make-plum-cake-487421"">eggless plum cake , how to make plum cake</a> for similar recipes.",0,,
30,68286,68286,Buttermilk Cake with Riesling-Poached Pears,100,4.55,30.25,65.2,10,https://spoonacular.com/recipeImages/68286-556x370.jpg,http://www.foodandwine.com/recipes/buttermilk-cake-with-riesling-poached-pears,"Buttermilk Cake with Riesling-Poached Pears might be just the dessert you are searching for. For <b>$2.83 per serving</b>, this recipe <b>covers 8%</b> of your daily requirements of vitamins and minerals. This recipe serves 10. One serving contains <b>542 calories</b>, <b>6g of protein</b>, and <b>17g of fat</b>. This recipe is liked by 1 foodies and cooks. From preparation to the plate, this recipe takes approximately <b>1 hour and 40 minutes</b>. A mixture of crème fraîche, salt, buttermilk, and a handful of other ingredients are all it takes to make this recipe so delicious. All things considered, we decided this recipe <b>deserves a spoonacular score of 17%</b>. This score is not so excellent. Similar recipes are <a href=""https://spoonacular.com/recipes/buttermilk-cake-with-riesling-poached-pears-231815"">Buttermilk Cake with Riesling-Poached Pears</a>, <a href=""https://spoonacular.com/recipes/riesling-poached-pears-with-cardamom-cream-312205"">Riesling Poached Pears with Cardamom Cream</a>, and <a href=""https://spoonacular.com/recipes/sweet-riesling-pears-462706"">Sweet Riesling Pears</a>.",0,,
